ID1,ID2,ID3,ID4,V1,V2,V3,V4
398,366,281,227,0.0000,0.0000,0.1500,0.0000
398,366,281,256,0.0000,0.0000,0.1500,0.0000
398,366,281,285,0.0000,0.0000,0.1500,0.0000
399,382,340,280,0.0000,0.0000,0.1500,0.0000
399,382,340,324,0.0000,0.0000,0.1500,0.0000
399,382,340,387,0.0000,0.0000,0.2320,0.0000
400,354,328,270,0.0000,0.0000,0.0000,0.0000
400,354,328,317,0.3715,1.2540,-0.4025,0.0000
400,354,328,386,0.9325,0.0445,0.1755,0.0000
400,427,370,316,0.3715,1.2540,-0.4025,0.0000
400,427,370,364,0.0000,0.0000,0.0000,0.0000
402,434,405,332,0.0000,0.0000,0.1500,0.0000
402,434,405,408,0.0000,0.0000,0.1500,0.0000
402,434,405,439,0.0000,0.0000,0.1500,0.0000
404,437,422,348,0.0000,0.0000,0.1500,0.0000
404,437,422,441,0.0000,0.0000,0.1500,0.0000
404,437,422,449,0.0000,0.0000,0.1500,0.0000
405,332,298,236,0.0000,0.0000,0.1500,0.0000
405,332,298,301,0.0000,0.0000,0.1500,0.0000
405,332,298,343,0.6500,-0.0250,0.1000,0.0000
406,453,444,387,0.0000,0.0000,0.0000,0.0000
406,453,444,432,0.0000,0.0000,0.0000,0.0000
406,453,444,492,0.0000,0.0000,0.0000,0.0000
407,432,382,340,0.0000,0.0000,0.1500,0.0000
407,432,382,344,0.0000,0.0000,0.1500,0.0000
407,432,382,399,0.0000,0.0000,0.1500,0.0000
408,405,332,288,0.0000,0.0000,0.1500,0.0000
408,405,332,298,0.0000,0.0000,0.1500,0.0000
408,405,332,325,0.0000,0.0000,0.1500,0.0000
409,423,358,302,0.0000,0.0000,0.1500,0.0000
409,423,358,315,0.0000,0.0000,0.1500,0.0000
409,423,358,377,0.0000,0.0000,0.1500,0.0000
410,386,328,270,0.0000,0.0000,0.2310,0.0000
410,386,328,317,0.4225,-0.4810,0.3565,0.0000
410,386,328,354,-0.8485,-0.2280,0.2925,0.0000
412,421,361,284,0.0000,0.0000,0.0885,0.0000
412,421,361,369,0.0000,0.0000,0.0000,0.0000
413,461,435,374,0.0000,0.0000,0.0000,0.0000
413,461,435,477,0.0000,0.0000,0.0000,0.0000
414,363,337,253,0.0000,0.0000,0.2320,0.0000
414,363,337,345,0.0000,0.0000,0.1500,0.0000
414,363,337,383,0.0000,0.0000,-0.0380,0.0000
415,436,394,330,0.0000,1.9500,0.0000,0.0000
415,436,394,430,0.0000,1.9500,0.0000,0.0000
416,379,295,258,0.0000,0.0000,0.0000,0.0000
416,379,295,259,0.0000,0.0000,0.0000,0.0000
416,379,295,310,0.0000,0.0000,0.0000,0.0000
417,378,290,246,0.4225,-0.4810,0.3565,0.0000
417,378,290,264,0.0000,0.0000,0.2310,0.0000
417,378,290,293,-0.8485,-0.2280,0.2925,0.0000
418,383,337,253,0.3715,1.2540,-0.4025,0.0000
418,383,337,345,0.0000,0.0000,0.0000,0.0000
418,383,337,363,0.9325,0.0445,0.1755,0.0000
419,417,378,290,0.0000,0.0000,0.0000,0.0000
419,417,378,372,0.0000,0.0000,0.0000,0.0000
419,417,378,397,0.0000,0.0000,0.0000,0.0000
420,418,383,337,0.0000,2.4500,0.0000,0.0000
420,418,383,375,0.0000,2.4500,0.0000,0.0000
421,361,284,228,0.0000,3.9680,0.0000,0.0000
421,361,284,271,0.0000,3.9680,0.0000,0.0000
422,348,320,272,0.9325,0.0445,0.1755,0.0000
422,348,320,346,0.0000,0.0000,0.0000,0.0000
422,348,341,267,0.2595,0.4385,2.6165,0.0000
422,348,341,384,0.0000,0.0000,0.0000,0.0000
423,358,302,220,0.6500,-0.0250,0.1000,0.0000
423,358,302,306,0.0000,0.0000,0.1500,0.0000
423,358,302,338,0.0000,0.0000,0.1500,0.0000
423,358,315,266,0.0000,0.0000,0.1500,0.0000
423,358,315,292,0.0000,0.0000,0.1500,0.0000
423,358,315,357,0.0000,0.0000,0.1500,0.0000
424,400,354,318,0.0000,2.4500,0.0000,0.0000
424,400,354,328,0.0000,2.4500,0.0000,0.0000
425,437,422,348,0.0000,0.0000,0.1500,0.0000
425,437,422,441,0.0000,0.0000,0.1500,0.0000
425,437,422,449,0.0000,0.0000,0.1500,0.0000
426,376,327,276,0.0000,2.4500,0.0000,0.0000
426,376,327,343,0.0000,3.0445,0.0000,0.0000
426,376,355,291,0.0000,0.0000,0.0000,0.0000
426,376,355,313,0.0000,0.0000,0.0000,0.0000
426,376,355,396,0.0000,0.0000,0.0000,0.0000
427,370,316,252,1.1500,3.0445,0.0000,0.0000
427,370,316,329,0.0000,2.4500,0.0000,0.0000
427,400,354,318,0.0000,3.0445,0.0000,0.0000
427,400,354,328,1.1500,3.0445,0.0000,0.0000
428,386,328,270,0.0000,0.0000,0.1500,0.0000
428,386,328,317,0.0000,0.0000,0.2320,0.0000
428,386,328,354,0.0000,0.0000,-0.0380,0.0000
430,394,330,283,0.0000,3.9680,0.0000,0.0000
430,394,330,296,0.0000,1.9500,0.0000,0.0000
431,434,405,332,0.0000,0.0000,0.1500,0.0000
431,434,405,408,0.0000,0.0000,0.1500,0.0000
431,434,405,439,0.0000,0.0000,0.1500,0.0000
432,382,340,280,0.0000,0.0000,0.1500,0.0000
432,382,340,324,0.0000,0.0000,0.1500,0.0000
432,382,340,387,0.4225,-0.4810,0.3565,0.0000
432,444,387,340,2.3765,-0.3670,0.0000,0.0000
432,444,387,379,0.2595,0.4385,2.6165,0.0000
433,421,361,284,0.9145,0.1215,-0.2490,0.0000
433,421,361,369,-0.0950,-0.2085,0.2090,0.0000
434,405,332,288,0.0000,0.0000,0.1500,0.0000
434,405,332,298,0.6500,-0.0250,0.1000,0.0000
434,405,332,325,0.0000,0.0000,0.1500,0.0000
436,394,330,283,0.0000,3.9680,0.0000,0.0000
436,394,330,296,0.0000,1.9500,0.0000,0.0000
437,422,348,309,0.0000,0.0000,0.1500,0.0000
437,422,348,320,-1.3460,0.4180,0.0000,0.0000
437,422,348,341,0.5835,-0.2630,0.4025,0.0000
438,471,433,388,0.0000,0.0000,0.1500,0.0000
438,471,433,421,0.0000,0.0000,0.1500,0.0000
438,471,433,469,0.0000,0.0000,0.1500,0.0000
439,405,332,288,0.0000,0.0000,0.1500,0.0000
439,405,332,298,0.0000,0.0000,0.1500,0.0000
439,405,332,325,0.0000,0.0000,0.1500,0.0000
440,473,418,383,0.0000,0.0000,0.0000,0.0000
440,473,418,420,0.0000,0.0000,0.0000,0.0000
441,422,348,309,0.0000,0.0000,0.1500,0.0000
441,422,348,320,0.0000,0.0000,-0.0380,0.0000
441,422,348,341,0.0000,0.0000,0.2320,0.0000
442,427,370,316,0.0000,0.0000,0.0000,0.0000
442,427,370,364,0.0000,0.0000,0.0000,0.0000
442,427,400,354,0.0000,0.0000,0.0000,0.0000
442,427,400,424,0.0000,0.0000,0.0000,0.0000
444,387,340,280,0.0000,0.0000,0.0000,0.0000
444,387,340,324,0.0000,0.0000,0.0000,0.0000
444,387,340,382,1.4295,1.0290,-5.6330,0.0000
444,387,379,295,1.1500,3.0445,0.0000,0.0000
444,387,379,416,0.0000,3.0445,0.0000,0.0000
444,432,382,340,0.6500,-0.0250,0.1000,0.0000
444,432,382,344,0.0000,0.0000,0.1500,0.0000
444,432,382,399,0.0000,0.0000,0.1500,0.0000
445,381,326,244,-0.8485,-0.2280,0.2925,0.0000
445,381,326,314,0.4225,-0.4810,0.3565,0.0000
445,381,326,350,0.0000,0.0000,0.2310,0.0000
446,423,358,302,0.0000,0.0000,0.1500,0.0000
446,423,358,315,0.0000,0.0000,0.1500,0.0000
446,423,358,377,0.0000,0.0000,0.1500,0.0000
448,499,473,418,0.0000,0.0000,0.2320,0.0000
448,499,473,440,0.0000,0.0000,0.1500,0.0000
448,499,473,529,0.0000,0.0000,-0.0380,0.0000
449,422,348,309,0.0000,0.0000,0.1500,0.0000
449,422,348,320,0.0000,0.0000,-0.0380,0.0000
449,422,348,341,0.0000,0.0000,0.2320,0.0000
450,483,445,381,0.0000,3.6250,0.0000,0.0000
450,483,445,489,0.0000,3.6250,0.0000,0.0000
452,491,456,401,0.0000,0.0000,0.1920,0.0000
452,491,456,468,0.0000,0.0000,0.1920,0.0000
452,491,456,497,1.3660,-0.1145,0.2425,0.0000
453,444,387,340,-0.8685,0.6255,-1.7505,0.0000
453,444,387,379,-0.2980,0.1395,-2.4565,0.0000
453,444,432,382,-0.8485,-0.2280,0.2925,0.0000
453,444,432,407,0.0000,0.0000,-0.0380,0.0000
453,444,432,478,0.0000,0.0000,-0.0380,0.0000
454,515,514,461,0.0000,0.0000,0.0000,0.0000
454,515,514,498,0.0000,0.0000,0.0000,0.0000
454,515,514,585,0.0000,0.0000,0.0000,0.0000
455,423,358,302,0.0000,0.0000,0.1500,0.0000
455,423,358,315,0.0000,0.0000,0.1500,0.0000
455,423,358,377,0.0000,0.0000,0.1500,0.0000
456,491,452,403,0.0000,0.0000,0.1735,0.0000
456,491,452,462,0.0000,0.0000,0.1735,0.0000
456,491,452,481,0.0000,0.0000,0.1735,0.0000
457,505,493,427,0.0000,0.0000,0.1500,0.0000
457,505,493,485,0.0000,0.0000,0.1500,0.0000
457,505,493,557,0.0000,0.0000,0.1500,0.0000
458,459,417,378,0.0000,3.6250,0.0000,0.0000
458,459,417,419,0.0000,3.6250,0.0000,0.0000
459,417,378,290,0.0000,0.0000,0.0000,0.0000
459,417,378,372,0.0000,0.0000,0.0000,0.0000
459,417,378,397,0.0000,0.0000,0.0000,0.0000
461,435,374,342,0.0000,2.4500,0.0000,0.0000
461,435,374,353,0.0000,2.4500,0.0000,0.0000
463,419,417,378,0.0000,3.6250,0.0000,0.0000
463,419,417,459,0.0000,3.6250,0.0000,0.0000
463,508,506,459,0.0000,3.6250,0.0000,0.0000
463,508,506,533,0.0000,3.6250,0.0000,0.0000
464,463,419,390,0.0000,3.6250,0.0000,0.0000
464,463,419,417,0.0000,3.6250,0.0000,0.0000
465,497,456,401,0.0000,0.0000,0.1500,0.0000
465,497,456,468,0.0000,0.0000,0.1500,0.0000
465,497,456,491,0.0000,0.0000,0.1500,0.0000
466,489,445,381,0.0000,3.6250,0.0000,0.0000
466,489,445,483,0.0000,3.6250,0.0000,0.0000
469,433,421,361,0.0000,0.0000,-0.2910,0.0000
469,433,421,412,0.0000,0.0000,0.1500,0.0000
469,433,421,470,0.0000,0.0000,0.1500,0.0000
470,421,361,284,0.0000,0.0000,0.0885,0.0000
470,421,361,369,0.0000,0.0000,0.0000,0.0000
471,433,421,361,1.3660,-0.1145,0.2425,0.0000
471,433,421,412,0.0000,0.0000,0.1500,0.0000
471,433,421,470,0.0000,0.0000,0.1500,0.0000
471,474,392,351,0.9325,0.0445,0.1755,0.0000
471,474,392,385,0.0000,0.0000,0.0000,0.0000
472,393,371,304,0.0000,3.6250,0.0000,0.0000
472,393,371,410,0.0000,3.6250,0.0000,0.0000
472,513,487,410,0.0000,3.6250,0.0000,0.0000
472,513,487,521,0.0000,3.6250,0.0000,0.0000
473,418,383,337,1.1500,3.0445,0.0000,0.0000
473,418,383,375,0.0000,3.0445,0.0000,0.0000
474,392,351,268,1.1500,3.0445,0.0000,0.0000
474,392,351,368,0.0000,2.4500,0.0000,0.0000
474,471,433,388,0.0000,0.0000,0.1500,0.0000
474,471,433,421,0.6500,-0.0250,0.1000,0.0000
474,471,433,469,0.0000,0.0000,0.1500,0.0000
477,435,374,342,0.0000,2.4500,0.0000,0.0000
477,435,374,353,0.0000,2.4500,0.0000,0.0000
478,432,382,340,0.0000,0.0000,0.1500,0.0000
478,432,382,344,0.0000,0.0000,0.1500,0.0000
478,432,382,399,0.0000,0.0000,0.1500,0.0000
480,430,394,330,0.0000,1.9500,0.0000,0.0000
480,430,394,436,0.0000,1.9500,0.0000,0.0000
483,445,381,326,0.0000,0.0000,0.0000,0.0000
483,445,381,359,0.0000,0.0000,0.0000,0.0000
483,445,381,380,0.0000,0.0000,0.0000,0.0000
484,491,452,403,0.0000,0.0000,0.1305,0.0000
484,491,452,462,0.0000,0.0000,0.1305,0.0000
484,491,452,481,0.0000,0.0000,0.1305,0.0000
484,491,456,401,0.0000,0.0000,0.1500,0.0000
484,491,456,468,0.0000,0.0000,0.1500,0.0000
484,491,456,497,0.0000,0.0000,0.1500,0.0000
485,493,427,370,0.0000,0.0000,-0.0380,0.0000
485,493,427,400,0.0000,0.0000,0.2320,0.0000
485,493,427,442,0.0000,0.0000,0.1500,0.0000
486,497,456,401,0.0000,0.0000,0.1500,0.0000
486,497,456,468,0.0000,0.0000,0.1500,0.0000
486,497,456,491,0.0000,0.0000,0.1500,0.0000
487,410,371,304,0.0000,3.6250,0.0000,0.0000
487,410,371,393,0.0000,3.6250,0.0000,0.0000
487,410,386,328,0.0000,0.0000,0.0000,0.0000
487,410,386,362,0.0000,0.0000,0.0000,0.0000
487,410,386,428,0.0000,0.0000,0.0000,0.0000
487,513,472,393,0.0000,3.6250,0.0000,0.0000
487,513,472,500,0.0000,3.6250,0.0000,0.0000
488,461,435,374,0.0000,0.0000,0.0000,0.0000
488,461,435,477,0.0000,0.0000,0.0000,0.0000
489,445,381,326,0.0000,0.0000,0.0000,0.0000
489,445,381,359,0.0000,0.0000,0.0000,0.0000
489,445,381,380,0.0000,0.0000,0.0000,0.0000
490,436,394,330,0.0000,1.9500,0.0000,0.0000
490,436,394,430,0.0000,1.9500,0.0000,0.0000
492,444,387,340,0.0000,0.0000,0.0000,0.0000
492,444,387,379,0.0000,0.0000,0.0000,0.0000
492,444,432,382,0.0000,0.0000,0.1500,0.0000
492,444,432,407,0.0000,0.0000,0.1500,0.0000
492,444,432,478,0.0000,0.0000,0.1500,0.0000
493,427,370,316,0.9325,0.0445,0.1755,0.0000
493,427,370,364,0.0000,0.0000,0.0000,0.0000
493,427,400,354,0.2595,0.4385,2.6165,0.0000
493,427,400,424,0.0000,0.0000,0.0000,0.0000
494,536,523,460,0.0000,0.0000,0.1500,0.0000
494,536,523,502,0.0000,0.0000,0.1500,0.0000
494,536,523,587,0.0000,0.0000,0.1500,0.0000
496,530,516,437,0.0000,2.4500,0.0000,0.0000
496,530,516,559,0.0000,2.4500,0.0000,0.0000
498,514,461,413,0.0000,0.0000,0.1500,0.0000
498,514,461,435,0.0000,0.0000,0.1500,0.0000
498,514,461,488,0.0000,0.0000,0.1500,0.0000
499,473,418,383,0.2595,0.4385,2.6165,0.0000
499,473,418,420,0.0000,0.0000,0.0000,0.0000
500,472,393,365,0.0000,3.6250,0.0000,0.0000
500,472,393,371,0.0000,3.6250,0.0000,0.0000
501,551,547,507,0.0000,0.0000,0.1500,0.0000
501,551,547,519,0.0000,0.0000,0.1500,0.0000
501,551,547,613,0.0000,0.0000,0.1500,0.0000
502,523,460,411,0.0000,0.0000,0.1500,0.0000
502,523,460,447,0.0000,0.0000,0.1500,0.0000
502,523,460,476,0.0000,0.0000,0.1500,0.0000
503,474,392,351,0.3715,1.2540,-0.4025,0.0000
503,474,392,385,0.0000,0.0000,0.0000,0.0000
503,474,471,433,0.9105,0.4755,0.5840,0.0000
503,474,471,438,0.0000,0.0000,0.2320,0.0000
503,474,471,522,0.0000,0.0000,0.2320,0.0000
504,474,392,351,0.0000,0.0000,0.0000,0.0000
504,474,392,385,0.0000,0.0000,0.0000,0.0000
504,474,471,433,0.0000,0.0000,0.1500,0.0000
504,474,471,438,0.0000,0.0000,0.1500,0.0000
504,474,471,522,0.0000,0.0000,0.1500,0.0000
505,493,427,370,-0.4580,0.2055,0.0000,0.0000
505,493,427,400,0.2640,0.1615,0.2585,0.0000
505,493,427,442,0.0000,0.0000,0.1500,0.0000
506,459,417,378,0.0000,3.6250,0.0000,0.0000
506,459,417,419,0.0000,3.6250,0.0000,0.0000
506,508,463,419,0.0000,3.6250,0.0000,0.0000
506,508,463,464,0.0000,3.6250,0.0000,0.0000
508,463,419,390,0.0000,3.6250,0.0000,0.0000
508,463,419,417,0.0000,3.6250,0.0000,0.0000
508,506,459,417,0.0000,3.6250,0.0000,0.0000
508,506,459,458,0.0000,3.6250,0.0000,0.0000
509,434,405,332,1.3660,-0.1145,0.2425,0.0000
509,434,405,408,0.0000,0.0000,0.1920,0.0000
509,434,405,439,0.0000,0.0000,0.1920,0.0000
510,505,493,427,0.0000,0.0000,0.1500,0.0000
510,505,493,485,0.0000,0.0000,0.1500,0.0000
510,505,493,557,0.0000,0.0000,0.1500,0.0000
511,503,474,392,0.0000,0.0000,0.0000,0.0000
511,503,474,471,0.0000,0.0000,0.0000,0.0000
511,503,474,504,0.0000,0.0000,0.0000,0.0000
512,520,503,474,0.0000,3.0445,0.0000,0.0000
512,520,503,511,0.0000,2.4500,0.0000,0.0000
513,472,393,365,0.0000,3.6250,0.0000,0.0000
513,472,393,371,0.0000,3.6250,0.0000,0.0000
513,487,410,371,0.0000,3.6250,0.0000,0.0000
513,487,410,386,0.0000,3.6250,0.0000,0.0000
514,461,435,374,0.2730,-1.0635,-0.4160,0.0000
514,461,435,477,0.0000,0.5830,0.0000,0.0000
515,514,461,413,0.0000,0.0000,-0.0380,0.0000
515,514,461,435,0.5225,-0.8015,0.0000,0.0000
515,514,461,488,0.0000,0.0000,-0.0380,0.0000
516,437,422,348,-1.0300,-0.1565,0.1575,0.0000
516,437,422,441,0.0000,0.0000,-0.0500,0.0000
516,437,422,449,0.0000,0.0000,-0.0500,0.0000
517,509,434,402,0.0000,0.0000,0.1305,0.0000
517,509,434,405,0.0000,0.0000,0.1735,0.0000
517,509,434,431,0.0000,0.0000,0.1305,0.0000
518,563,540,467,0.0000,0.0000,0.3235,0.0000
519,547,507,451,0.0000,0.0000,0.1500,0.0000
519,547,507,495,0.0000,0.0000,0.1500,0.0000
519,547,507,531,0.0000,0.0000,0.1500,0.0000
520,503,474,392,-0.2980,0.1395,-2.4565,0.0000
520,503,474,471,0.2595,0.4385,2.6165,0.0000
520,503,474,504,0.0000,0.0000,0.0000,0.0000
520,543,527,453,-0.2980,0.1395,-2.4565,0.0000
520,543,527,562,0.0000,0.0000,0.0000,0.0000
521,487,410,371,0.0000,3.6250,0.0000,0.0000
521,487,410,386,0.0000,3.6250,0.0000,0.0000
522,471,433,388,0.0000,0.0000,0.1500,0.0000
522,471,433,421,0.0000,0.0000,0.1500,0.0000
522,471,433,469,0.0000,0.0000,0.1500,0.0000
524,543,520,503,0.0000,0.0000,0.0000,0.0000
524,543,520,512,0.0000,0.0000,0.0000,0.0000
524,543,527,453,0.0000,0.0000,0.0000,0.0000
524,543,527,562,0.0000,0.0000,0.0000,0.0000
525,567,534,482,0.0000,0.0000,0.0000,0.0000
525,567,534,532,0.0000,0.0000,0.0000,0.0000
525,567,534,568,0.2730,-1.0635,-0.4160,0.0000
526,499,473,418,0.0000,0.0000,0.2320,0.0000
526,499,473,440,0.0000,0.0000,0.1500,0.0000
526,499,473,529,0.0000,0.0000,-0.0380,0.0000
527,453,444,387,0.3715,1.2540,-0.4025,0.0000
527,453,444,432,0.9325,0.0445,0.1755,0.0000
527,453,444,492,0.0000,0.0000,0.0000,0.0000
527,543,520,503,0.3715,1.2540,-0.4025,0.0000
527,543,520,512,0.0000,0.0000,0.0000,0.0000
528,509,434,402,0.0000,0.0000,0.1305,0.0000
528,509,434,405,0.0000,0.0000,0.1735,0.0000
528,509,434,431,0.0000,0.0000,0.1305,0.0000
529,473,418,383,-0.2980,0.1395,-2.4565,0.0000
529,473,418,420,0.0000,0.0000,0.0000,0.0000
530,516,437,404,0.0000,0.0000,0.0000,0.0000
530,516,437,422,-0.1450,1.3105,-0.8890,0.0000
530,516,437,425,0.0000,0.0000,0.0000,0.0000
533,506,459,417,0.0000,3.6250,0.0000,0.0000
533,506,459,458,0.0000,3.6250,0.0000,0.0000
534,567,525,475,0.0000,2.4500,0.0000,0.0000
534,567,525,541,0.0000,2.4500,0.0000,0.0000
535,568,534,482,0.0000,0.0000,0.1500,0.0000
535,568,534,532,0.0000,0.0000,0.1500,0.0000
535,568,534,567,0.0000,0.0000,0.1500,0.0000
536,523,460,411,0.0000,0.0000,0.1500,0.0000
536,523,460,447,0.0000,0.0000,0.1500,0.0000
536,523,460,476,0.0000,0.0000,0.1500,0.0000
537,509,434,402,0.0000,0.0000,0.1305,0.0000
537,509,434,405,0.0000,0.0000,0.1735,0.0000
537,509,434,431,0.0000,0.0000,0.1305,0.0000
538,508,463,419,0.0000,3.6250,0.0000,0.0000
538,508,463,464,0.0000,3.6250,0.0000,0.0000
538,508,506,459,0.0000,3.6250,0.0000,0.0000
538,508,506,533,0.0000,3.6250,0.0000,0.0000
539,529,473,418,0.0000,0.0000,0.0000,0.0000
539,529,473,440,0.0000,0.0000,0.0000,0.0000
539,529,473,499,0.0000,0.0000,0.0000,0.0000
542,499,473,418,2.7145,-0.4395,0.5290,0.0000
542,499,473,440,0.0000,0.0000,0.2340,0.0000
542,499,473,529,-2.8270,-0.4360,0.0000,0.0000
543,520,503,474,1.1500,3.0445,0.0000,0.0000
543,520,503,511,0.0000,2.4500,0.0000,0.0000
543,527,453,406,0.0000,3.0445,0.0000,0.0000
543,527,453,444,1.1500,3.0445,0.0000,0.0000
544,491,452,403,0.0000,0.0000,0.1305,0.0000
544,491,452,462,0.0000,0.0000,0.1305,0.0000
544,491,452,481,0.0000,0.0000,0.1305,0.0000
544,491,456,401,0.0000,0.0000,0.1500,0.0000
544,491,456,468,0.0000,0.0000,0.1500,0.0000
544,491,456,497,0.0000,0.0000,0.1500,0.0000
545,500,472,393,0.0000,0.8410,0.0000,0.0000
545,500,472,513,0.0000,0.8410,0.0000,0.0000
546,588,576,515,0.0000,0.0000,0.0000,0.0000
546,588,576,612,0.0000,0.0000,0.0000,0.0000
546,588,586,571,0.0000,0.0000,0.0000,0.0000
546,588,586,601,0.0000,0.0000,0.0000,0.0000
547,613,611,605,0.9325,0.0445,0.1755,0.0000
547,613,611,624,0.0000,0.0000,0.0000,0.0000
549,505,493,427,0.0000,0.0000,0.1500,0.0000
549,505,493,485,0.0000,0.0000,0.1500,0.0000
549,505,493,557,0.0000,0.0000,0.1500,0.0000
550,536,523,460,0.0000,0.0000,0.1500,0.0000
550,536,523,502,0.0000,0.0000,0.1500,0.0000
550,536,523,587,0.0000,0.0000,0.1500,0.0000
551,547,507,451,0.0000,0.0000,0.1500,0.0000
551,547,507,495,0.0000,0.0000,0.1500,0.0000
551,547,507,531,0.0000,0.0000,0.1500,0.0000
552,483,445,381,0.0000,3.6250,0.0000,0.0000
552,483,445,489,0.0000,3.6250,0.0000,0.0000
552,592,558,489,0.0000,3.6250,0.0000,0.0000
552,592,558,590,0.0000,3.6250,0.0000,0.0000
553,557,493,427,0.0000,0.0000,0.1500,0.0000
553,557,493,485,0.0000,0.0000,0.1500,0.0000
553,557,493,505,0.0000,0.0000,0.1500,0.0000
555,542,499,448,0.0000,0.0000,0.2250,0.0000
555,542,499,473,-0.4955,-0.4345,0.3695,0.0000
555,542,499,526,0.0000,0.0000,0.2250,0.0000
556,570,529,473,0.0000,2.4500,0.0000,0.0000
556,570,529,539,0.0000,2.4500,0.0000,0.0000
557,493,427,370,-0.4580,0.2055,0.0000,0.0000
557,493,427,400,0.2640,0.1615,0.2585,0.0000
557,493,427,442,0.0000,0.0000,0.1500,0.0000
558,489,445,381,0.0000,3.6250,0.0000,0.0000
558,489,445,483,0.0000,3.6250,0.0000,0.0000
558,592,552,483,0.0000,3.6250,0.0000,0.0000
558,592,552,575,0.0000,3.6250,0.0000,0.0000
559,516,437,404,0.0000,0.0000,0.0000,0.0000
559,516,437,422,0.0000,0.5830,0.0000,0.0000
559,516,437,425,0.0000,0.0000,0.0000,0.0000
560,571,568,534,0.0000,0.0000,0.0000,0.0000
560,571,568,535,0.0000,0.0000,0.0000,0.0000
560,571,568,633,0.0000,0.0000,0.0000,0.0000
562,527,453,406,0.0000,2.4500,0.0000,0.0000
562,527,453,444,0.0000,2.4500,0.0000,0.0000
563,540,467,429,0.0000,0.0000,0.3235,0.0000
563,540,467,443,0.0000,0.0000,0.3235,0.0000
563,540,467,479,0.0000,0.0000,0.3235,0.0000
565,600,563,518,0.0000,0.0000,0.1500,0.0000
565,600,563,540,0.0000,0.0000,0.2260,0.0000
565,600,563,599,0.0000,0.0000,0.1500,0.0000
566,602,573,497,0.0000,0.0000,0.1500,0.0000
566,602,573,578,0.0000,0.0000,0.1500,0.0000
566,602,573,603,0.0000,0.0000,0.1500,0.0000
569,513,472,393,0.0000,3.6250,0.0000,0.0000
569,513,472,500,0.0000,3.6250,0.0000,0.0000
569,513,487,410,0.0000,3.6250,0.0000,0.0000
569,513,487,521,0.0000,3.6250,0.0000,0.0000
570,529,473,418,0.3715,1.2540,-0.4025,0.0000
570,529,473,440,0.0000,0.0000,0.0000,0.0000
570,529,473,499,0.9325,0.0445,0.1755,0.0000
571,568,534,482,0.0000,0.0000,0.2320,0.0000
571,568,534,532,0.0000,0.0000,0.2320,0.0000
571,568,534,567,-1.7335,-0.3385,0.7325,0.0000
572,557,493,427,0.0000,0.0000,0.1500,0.0000
572,557,493,485,0.0000,0.0000,0.1500,0.0000
572,557,493,505,0.0000,0.0000,0.1500,0.0000
573,497,456,401,0.0000,0.0000,0.1500,0.0000
573,497,456,468,0.0000,0.0000,0.1500,0.0000
573,497,456,491,0.6500,-0.0250,0.1000,0.0000
574,587,523,460,0.0000,0.0000,0.1500,0.0000
574,587,523,502,0.0000,0.0000,0.1500,0.0000
574,587,523,536,0.0000,0.0000,0.1500,0.0000
575,552,483,445,0.0000,3.6250,0.0000,0.0000
575,552,483,450,0.0000,3.6250,0.0000,0.0000
576,515,514,461,0.9325,0.0445,0.1755,0.0000
576,515,514,498,0.0000,0.0000,0.0000,0.0000
576,515,514,585,0.3715,1.2540,-0.4025,0.0000
576,588,586,571,0.3715,1.2540,-0.4025,0.0000
576,588,586,601,0.0000,0.0000,0.0000,0.0000
578,573,497,456,0.0000,0.0000,0.1500,0.0000
578,573,497,465,0.0000,0.0000,0.1500,0.0000
578,573,497,486,0.0000,0.0000,0.1500,0.0000
579,551,547,507,0.0000,0.0000,0.1500,0.0000
579,551,547,519,0.0000,0.0000,0.1500,0.0000
579,551,547,613,0.0000,0.0000,0.1500,0.0000
580,536,523,460,0.0000,0.0000,0.1500,0.0000
580,536,523,502,0.0000,0.0000,0.1500,0.0000
580,536,523,587,0.0000,0.0000,0.1500,0.0000
581,551,547,507,0.0000,0.0000,0.1500,0.0000
581,551,547,519,0.0000,0.0000,0.1500,0.0000
581,551,547,613,0.0000,0.0000,0.1500,0.0000
582,530,516,437,0.0000,2.4500,0.0000,0.0000
582,530,516,559,0.0000,2.4500,0.0000,0.0000
585,514,461,413,0.0000,0.0000,0.2320,0.0000
585,514,461,435,-1.7335,-0.3385,0.7325,0.0000
585,514,461,488,0.0000,0.0000,0.2320,0.0000
586,571,568,534,0.2595,0.4385,2.6165,0.0000
586,571,568,535,0.0000,0.0000,0.0000,0.0000
586,571,568,633,-0.2980,0.1395,-2.4565,0.0000
586,588,576,515,-0.2980,0.1395,-2.4565,0.0000
586,588,576,612,0.0000,0.0000,0.0000,0.0000
587,523,460,411,0.0000,0.0000,0.1500,0.0000
587,523,460,447,0.0000,0.0000,0.1500,0.0000
587,523,460,476,0.0000,0.0000,0.1500,0.0000
587,632,614,589,0.0000,0.0000,0.0000,0.0000
587,632,614,634,0.9325,0.0445,0.1755,0.0000
588,576,515,454,0.0000,3.0445,0.0000,0.0000
588,576,515,514,1.1500,3.0445,0.0000,0.0000
588,586,571,560,0.0000,2.4500,0.0000,0.0000
588,586,571,568,1.1500,3.0445,0.0000,0.0000
590,558,489,445,0.0000,3.6250,0.0000,0.0000
590,558,489,466,0.0000,3.6250,0.0000,0.0000
